country,id,year,electricity_access,rural_electricity_access,urban_electricity_access,fdi,gdp,gdp_per_capita,inflation,life_expectancy,popu_growth,popu_total,rural_popu_growth,urban_popu_growth,unemployment
San Marino,SMR,2021,100,100,100,-138.1660494,8.463071844,65.71789154544581,,,-0.773412758,0.033745,-5.805741463,,-0.647525637
San Marino,SMR,2022,100,100,100,,,,,,-0.252206943,0.03366,-5.109668266,,-0.136697116
Sao Tome and Principe,STP,2019,75.1,68.2,77.6,-23.25289306,2.014319343,4.629300248,7.720245252,68.523,1.528403267,0.214599,-1.438646819,13.998,2.614595099
Sao Tome and Principe,STP,2020,76.8,71,78.8,-46.25873761,2.624859495,5.1161589034439805,9.819327915,67.785,1.865994498,0.218641,-1.037878226,15.183,2.887483021
Sao Tome and Principe,STP,2021,78.5,73.7,80,-58.88696076,1.899298913,5.703248243,8.137770384,67.591,2.022036167,0.223107,-0.821944513,15.042,2.984518357
Sao Tome and Principe,STP,2022,78,73.7,80,-126.5882292,0.065282438,5.994002203,18.00563511,68.794,1.897114969,0.22738,-0.877721407,14.115,2.801696151
Saudi Arabia,SAU,2019,100,100,100,11473.64833,1.09773375,47.14917627,-2.093333333,77.304,2.284589011,35.827362,0.907224023,5.636,2.547828909
Saudi Arabia,SAU,2020,100,100,100,3789.6584515332597,-3.581534863,39.82463427,3.44545826,76.239,0.472667096,35.997107,-0.930293287,7.45,0.736401326
Saudi Arabia,SAU,2021,100,100,100,1561.9639794802301,5.07511035,47.75443145,3.063289889,76.936,-0.129847471,35.950396,-1.546309604,6.621,0.132008529
Saudi Arabia,SAU,2022,100,100,100,-1093.230561,7.485984291,54.2516379,2.474073719,77.905,1.267095358,36.40882,-0.169712297,5.589,1.528266245
Senegal,SEN,2019,70.4,47.8,95.2,-994.3983344,4.613628097,3.728234533,1.760111512,68.526,2.697631159,16.000781,1.820825985,2.863,3.669749732
Senegal,SEN,2020,64.3,38.6,92,-1746.478532,1.342073773,3.833543863,2.543146857,68.006,2.684381849,16.43612,1.78439382,3.405,3.663774876
Senegal,SEN,2021,68,43.4,93.9,-2536.450125,6.544001099,4.2587862835510695,2.180322781,67.093,2.645380545,16.87672,1.719719961,3.368,3.633785093
Senegal,SEN,2022,67.9,43.4,96.6,,3.821856051,4.612688266,9.696818991,67.913,2.572170153,17.316449,1.622149085,2.968,3.567200426
Serbia,SRB,2019,99.8,99.7,99.9,-3972.929429,4.331734906,19.68825297,1.849229845,75.93658537,-0.536610018,6.945235,-0.919962817,10.395,-0.237549081
Serbia,SRB,2020,100,100,100,-3369.290096,-0.903218502,20.06544677,1.575532901,74.47804878,-0.666107601,6.899126,-1.092272569,9.011,-0.336030935
Serbia,SRB,2021,100,100,100,-4328.353622,7.725947777,22.574230472232802,4.085102853,72.7804878,-0.94368817,6.834326,-1.41546743,10.061,-0.58117636
Serbia,SRB,2022,100,100,100,-4500.108361,2.54995557,25.05741952,11.98151173,75.48219512,-2.517057567,6.664449,-3.030493925,8.684,-2.125951872
Seychelles,SYC,2019,100,100,100,-265.2342384,5.514292074,34.21906137,1.807094008,74.04634146,0.887925293,0.097625,-0.10504955,,1.639929355
Seychelles,SYC,2020,100,100,100,-134.5740898,-11.73986083,31.05594421,1.20266464,77.23658537,0.853707878,0.098462,-0.148211922,,1.599350957
Seychelles,SYC,2021,100,100,100,-160.342559,0.552281631,29.97982727,9.76909937,73.39756098,0.805183391,0.099258,-0.203551443,,1.542897257
Seychelles,SYC,2022,100,100,100,-226.3524337,14.97685133,30.5503248,2.626036329,73.84878049,,0.119878,,,
Sierra Leone,SLE,2019,22.7,1.5,51.4,-342.4,5.253746313,1.623650984,14.80499909,60.255,2.332840625,8.046828,1.589743995,3.204,3.347745277
Sierra Leone,SLE,2020,26.3,4.7,55,-172.6991784,-1.968486891,1.587263503,13.44687111,59.763,2.29903034,8.23397,1.532826669,3.485,3.327071705
Sierra Leone,SLE,2021,27.5,4.9,57,-212.2891928,4.104700089,1.623975624,11.87395888,60.062,2.241767371,8.420641,1.452010187,3.516,3.282380292
Sierra Leone,SLE,2022,29.4,5,55.3,-293.9705728,3.457539856,1.759745883,27.20828838,60.411,2.174091242,8.605718,1.360231933,3.194,3.226821588
Singapore,SGP,2019,100,100,100,-38114.49062,1.345058741,105.5424136,0.565260569,83.59512195,1.144283307,5.703569,,3.1,1.144283307
Singapore,SGP,2020,100,100,100,-40939.83777,-3.869798934,101.6120903,-0.181916667,83.54390244,-0.311904961,5.685807,,4.1,-0.311904961
Singapore,SGP,2021,100,100,100,-75901.27653,9.690766871,131.8640923,2.30485959,83.09268293,-4.1703363,5.453566,,4.64,-4.1703363
Singapore,SGP,2022,100,100,100,-96533.41393,3.838076785,141.796102,6.12106004,82.89512195,3.308620524,5.637022,,3.591,3.308620524
Sint Maarten (Dutch part),SXM,2019,100,100,100,-72.60469845,10.96500094,46.56548692,,75.437,1.817260058,0.039648,,,1.817260058
Sint Maarten (Dutch part),SXM,2020,100,100,100,-21.01926618,-13.31678872,39.5358654,,74.584,1.755088927,0.04035,,,1.755088927
Sint Maarten (Dutch part),SXM,2021,100,100,100,-20.4612582,4.577596779,41.365807514069694,,73.972,0.883323861,0.040708,,,0.883323861
Sint Maarten (Dutch part),SXM,2022,100,100,100,-15.23874728,9.800001111,48.40363887,,74.409,0.441198814,0.040888,,,0.441198814
Slovak Republic,SVK,2019,100,100,100,-2450.723016,2.511256198,33.94334988,2.664561334,77.66585366,0.135328073,5.454147,0.128823103,5.761,0.140930441
Slovak Republic,SVK,2020,100,100,100,2766.594281,-3.32972321,35.00174825,1.936941267,76.86585366,0.085769476,5.458827,0.018780273,6.719,0.143424102
Slovak Republic,SVK,2021,100,100,100,-1512.472095,4.771221425,37.790787436952606,3.149606299,74.61463415,-0.212358808,5.447247,-0.342203175,6.894,-0.100811873
Slovak Republic,SVK,2022,100,100,100,-2449.493359,1.870036199,41.05709222,12.77414636,77.06585366,-0.28486096,5.431752,-0.477776951,6.143,-0.119626404
Slovenia,SVN,2019,100,100,100,-856.9376418,3.52267924,42.74796211,1.630522608,81.52926829,0.696304046,2.088385,0.076341466,4.448,1.210111177
Slovenia,SVN,2020,100,100,100,320.5882845,-4.240883722,42.04090906,-0.054856816,80.53170732,0.669754656,2.102419,0.012399985,4.974,1.208242315
Slovenia,SVN,2021,100,100,100,-525.2331035,8.228499886,46.50209789,1.917065061,80.67560976,0.26885197,2.108079,-0.422038793,4.747,0.827932555
Slovenia,SVN,2022,100,100,100,-1348.969666,2.460783314,51.281857510266896,8.833698867,81.28292683,0.185163078,2.111986,-0.544349847,4.013,0.767982604
Small states,SST,2019,92.20155491,87.66601194,95.99455543,,3.425488511,22.123105642580203,1.305449665,72.75062706,1.045371461,19.377482,0.605629289,7.589614734,1.421852003
Small states,SST,2020,93.2090071,89.5897735,96.24596085,,-6.488768199,20.77516119,0.386388225,72.54059804,0.766642436,19.526038,0.422073927,9.09281653,1.059266978
Small states,SST,2021,93.81790092,90.68831629,96.39606231,,6.786514577,22.99538089,2.410752553,71.64449844,0.759939113,19.674424,0.469413275,8.682239215,1.005112298
Small states,SST,2022,93.91070438,90.97428331,96.1851509,,7.685584097,26.20410077,6.276893194,72.16452552,1.051949475,19.881389,0.516649693,8.111590546,1.501290202
Solomon Islands,SLB,2019,69.4,67.6,75,-28.73937863,1.748566555,2.710558952,1.63485544,70.382,2.360101209,0.674993,1.753636963,0.746,4.282783763
Solomon Islands,SLB,2020,72.9,71.5,77.1,-5.653417728,-3.381147541,2.591312312,2.963549921,70.199,2.371387612,0.691191,1.762601444,0.852,4.253590165
Solomon Islands,SLB,2021,76.3,75.4,79.2,-23.03011786,2.564349754,2.714193196,-0.115437894,70.348,2.3817423,0.707851,1.771891757,0.866,4.221232579
Solomon Islands,SLB,2022,76,75.4,79,-38.36630018,2.402481436,2.9076428164803203,5.518129286,70.742,2.293477357,0.724273,1.682614394,1.579,4.091801564
Somalia,SOM,2019,49.2,,69.9,,3.630396882,1.690241124,,57.078,3.633164904,15.9813,2.568075128,18.828,4.921220362
Somalia,SOM,2020,49.9,32.3,70.3,,-2.56308758,1.562087791,,55.967,3.418197348,16.537016,2.334201281,19.35,4.698557758
Somalia,SOM,2021,49.3,30.6,70.6,,3.310989234,1.461968792,,55.28,3.146236588,17.065581,2.04474063,19.553,4.416818057
Somalia,SOM,2022,48.9,30.64,76.7,,2.438065277,1.554603229,,56.107,3.069384352,17.597511,1.949928802,19.128,4.330359821
South Africa,ZAF,2019,85,80.4,87.3,-1975.160486,0.259935577,13.70671382,4.12024587,66.175,1.295073863,58.087055,-0.20519776,25.538,2.047265766
South Africa,ZAF,2020,90,95.5,87.3,-5089.414843,-5.963358184,13.06267277,3.210035975,65.252,1.223179295,58.801927,-0.290760519,24.339,1.965304746
South Africa,ZAF,2021,89.3,93.4,87.4,-40557.21185,4.703062065,14.17254425,4.611672178,62.341,0.998920419,59.392255,-0.522735593,28.77,1.728207354
South Africa,ZAF,2022,86.5,93.4,87.1,-6864.356333,1.91040617,15.330769273747899,7.039726613,61.48,0.841058244,59.893885,-0.688320301,28.838,1.557749124
South Asia,SAS,2019,95.32320555,93.17989883,99.4887643,,3.92432284,6.790113257,3.628949659,70.47275497,1.144473285,1861.598514,0.47205538,6.233832315,2.449412019
South Asia,SAS,2020,96.19703923,94.88037005,98.93101617,,-4.582693129,6.6848353,5.691074747,69.74833092,1.124469419,1882.53162,0.432511257,7.550048852,2.441410989
South Asia,SAS,2021,98.78642376,98.2999562,99.89540852,,8.76382055,7.610501896,5.545654308,67.57912905,1.02946393,1901.911604,0.31764639,6.445897193,2.357635334
South Asia,SAS,2022,98.28799595,98.01920692,99.91280859,,6.312211692,8.588827356819849,7.650791768,68.16093302,0.916782671,1919.348,0.178306401,5.145289479,2.267234428
South Asia (IDA & IBRD),TSA,2019,95.32320555,93.17989883,99.4887643,,3.92432284,6.790113257,3.628949659,70.47275497,1.144473285,1861.598514,0.47205538,6.233832315,2.449412019
South Asia (IDA & IBRD),TSA,2020,96.19703923,94.88037005,98.93101617,,-4.582693129,6.6848353,5.691074747,69.74833092,1.124469419,1882.53162,0.432511257,7.550048852,2.441410989
South Asia (IDA & IBRD),TSA,2021,98.78642376,98.2999562,99.89540852,,8.76382055,7.610501896,5.545654308,67.57912905,1.02946393,1901.911604,0.31764639,6.445897193,2.357635334
South Asia (IDA & IBRD),TSA,2022,98.28799595,98.01920692,99.91280859,,6.312211692,8.588827356819849,7.650791768,68.16093302,0.916782671,1919.348,0.178306401,5.145289479,2.267234428
South Sudan,SSD,2019,6.8,5.1,13.6,2.21,,,87.24136415,55.912,0.502203354,10.447666,0.14828131,12.642,1.939679926
South Sudan,SSD,2020,7.3,5.4,14.6,,,,29.67584355,55.48,1.506267728,10.606227,1.131034314,14.204,3.00264211
South Sudan,SSD,2021,7.7,5.7,15.6,0,,,10.51671583,54.975,1.3303716,10.748272,0.934855402,13.868,2.877831901
South Sudan,SSD,2022,8.4,1.7,15,0,,,-6.687320942,55.567,1.52247695,10.913164,1.103926177,12.395,3.127898076
Spain,ESP,2019,100,100,100,8921.032437,1.983966223,43.739632910580006,0.699518994,83.83170732,0.717715637,47.134837,-0.529930876,14.104,1.021035078
Spain,ESP,2020,100,100,100,18154.67166,-11.16729786,38.967339917953005,-0.322753017,82.33170732,0.488502132,47.365655,-0.78013012,15.532,0.792144592
Spain,ESP,2021,100,100,100,-20032.43679,6.403173615,43.620604061412294,3.09313512,83.22926829,0.105799194,47.415794,-1.184403969,14.781,0.409754083
Spain,ESP,2022,100,100,100,-541.2872545,5.770647676,48.68549631,8.390576341,83.08292683,0.761701877,47.77834,-0.556069096,12.917,1.067197188
Sri Lanka,LKA,2019,99.8,99.7,100,-666.1034477,-0.220483886,14.1129525,3.528393582,76.008,0.611875946,21.803,0.478079858,4.67,1.200113165
Sri Lanka,LKA,2020,100,100,100,-419.5328847,-4.624515816,12.940904505772199,6.153945084,76.393,0.53062656,21.919,0.373288828,5.365,1.21697057
Sri Lanka,LKA,2021,100,100,100,-574.8492546,4.207485977,14.31613649,7.014780712,76.399,1.075449957,22.156,0.894440655,5.258,1.857951759
Sri Lanka,LKA,2022,100,100,100,-869.0168982,-7.346764384,14.18230818,49.72110211,76.61,0.11277264,22.181,-0.09201903,6.33,0.989080403
St. Kitts and Nevis,KNA,2019,100,100,100,-50.16576687,2.831267379,31.96469016,-0.329562064,71.572,-0.102646831,0.047712,-0.136200629,,-0.027216439
St. Kitts and Nevis,KNA,2020,100,100,100,1.109897115,-15.35445176,26.88323979,-1.167245018,71.627,-0.146821345,0.047642,-0.209201926,,-0.006805267
St. Kitts and Nevis,KNA,2021,100,100,100,-25.25869609,0.479678357,26.42033638,1.19568887,71.682,-0.075592142,0.047606,-0.16706919,,0.129220952
St. Kitts and Nevis,KNA,2022,100,100,100,-44.66202037,10.52284928,31.22307486,2.668175331,72.027,0.107072011,0.047657,-0.015201958,,0.379893273
St. Lucia,LCA,2019,100,100,100,-30.62522979,-0.65396,18.58432944,0.539087559,73.445,0.389934037,0.178583,0.296803713,15.613,0.794404406
St. Lucia,LCA,2020,100,100,100,-123.3412937,-24.5044,14.8157195,-1.755808335,73.416,0.36554733,0.179237,0.258123278,25.225,0.829608838
St. Lucia,LCA,2021,100,100,100,-126.4701538,12.22991,18.6518732,2.410703122,71.111,0.230712748,0.179651,0.108556756,20.514,0.755210386
St. Lucia,LCA,2022,100,100,100,-51.55469185,18.07538,23.54693381,6.378146951,71.294,0.114601078,0.179857,-0.02128982,15.934,0.694111648
St. Martin (French part),MAF,2019,100,100,100,,6.500003637,,,79.983,-2.183055951,0.033121,,,
St. Martin (French part),MAF,2020,100,100,100,,-12.50000225,,,80.149,-1.729799199,0.032553,,,
St. Martin (French part),MAF,2021,100,100,100,,4.899999671,,,80.379,-1.875994925,0.031948,,,
St. Martin (French part),MAF,2022,100,100,100,,,,,80.55,-0.492635019,0.031791,,,
St. Vincent and the Grenadines,VCT,2019,100,100,100,-63.65143511,0.661727444,15.23365509,0.913069725,72.835,-0.339668746,0.104924,-1.213468836,19.22,0.453886037
St. Vincent and the Grenadines,VCT,2020,100,100,100,-63.46093877,-3.739145992,15.25424714,-0.628131309,72.126,-0.278684637,0.104632,-1.163238995,20.563,0.511325227
St. Vincent and the Grenadines,VCT,2021,100,100,99.8,-163.2959451,0.75379708,15.67373704,1.572729325,69.629,-0.287130995,0.104332,-1.187224818,20.279,0.503344703
St. Vincent and the Grenadines,VCT,2022,100,100,100,-71.89592667,7.159832866,18.04497321,5.660097792,68.972,-0.368734814,0.103948,-1.280713806,19.51,0.41871762
Sub-Saharan Africa,SSF,2019,47.13039907,28.15920861,77.33583934,,2.65974505,4.083848447,2.802703079,61.24429052,2.667976016,1121.549049,1.749531804,6.13855671,4.032824777
Sub-Saharan Africa,SSF,2020,48.47819554,28.79189653,78.43798929,,-1.966894827,4.0057559176237705,3.398629285,60.84889442,2.65285161,1151.302081,1.725566912,6.566972842,4.000593942
Sub-Saharan Africa,SSF,2021,50.58006658,30.3594831,80.7373593,,4.264936892,4.286735165,4.435518177,60.24174346,2.593666119,1181.163013,1.657589827,6.696819299,3.924424843
Sub-Saharan Africa,SSF,2022,51.434739,30.66354239,80.96642354,,3.660562423,4.642991872,9.45955253,60.76439998,2.542154526,1211.190002,1.593336835,6.07821917,3.861604805
Sub-Saharan Africa (IDA & IBRD countries),TSS,2019,47.13039907,28.15920861,77.33583934,,2.65974505,4.083848447,2.802703079,61.24429052,2.667976016,1121.549049,1.749531804,6.13855671,4.032824777
Sub-Saharan Africa (IDA & IBRD countries),TSS,2020,48.47819554,28.79189653,78.43798929,,-1.966894827,4.0057559176237705,3.398629285,60.84889442,2.65285161,1151.302081,1.725566912,6.566972842,4.000593942
Sub-Saharan Africa (IDA & IBRD countries),TSS,2021,50.58006658,30.3594831,80.7373593,,4.264936892,4.286735165,4.435518177,60.24174346,2.593666119,1181.163013,1.657589827,6.696819299,3.924424843
Sub-Saharan Africa (IDA & IBRD countries),TSS,2022,51.434739,30.66354239,80.96642354,,3.660562423,4.642991872,9.45955253,60.76439998,2.542154526,1211.190002,1.593336835,6.07821917,3.861604805
Sub-Saharan Africa (excluding high income),SSA,2019,47.12579665,28.1543163,77.3330744,,2.656849952,4.081223854,2.835145557,61.24317607,2.668133352,1121.451424,1.74965083,6.13855671,4.033121847
Sub-Saharan Africa (excluding high income),SSA,2020,48.4737889,28.78729317,78.43541922,,-1.956707135,4.003442313,3.483935675,60.84749279,2.653007911,1151.203619,1.725684974,6.566972842,4.000885316
Sub-Saharan Africa (excluding high income),SSA,2021,50.57591327,30.35507199,80.73511566,,4.268420913,4.28457735,4.259364175,60.24063783,2.593818809,1181.063755,1.657704927,6.696819299,3.924707281
Sub-Saharan Africa (excluding high income),SSA,2022,51.42993175,30.65849099,80.96382668,,3.650321496,4.6404276649872696,9.525266286,60.76310482,2.540622288,1211.070124,1.592246168,6.07821917,3.859532038
Sudan,SDN,2019,57.6,44.4,82.2,-825.3549923,-2.178251045,4.12392334,50.9940515,65.876,2.893589969,43.232093,2.442744991,12.014,3.738689772
Sudan,SDN,2020,59.7,46.9,83.2,-716.9397106,-3.629800824,3.525555664,163.2577824,65.614,2.756778785,44.440486,2.268373772,12.368,3.66006344
Sudan,SDN,2021,61.8,49.4,84.2,-468.6265098,-1.868520483,3.420451904,359.0930408,65.267,2.70104594,45.657202,2.174542801,11.466,3.660879233
Sudan,SDN,2022,63.2,49.4,84,-573.5044948,-0.957816591,3.532070313,138.8084602,65.578,2.630614261,46.874204,2.065416304,7.53,3.645312878
Suriname,SUR,2019,97.9,95.4,99.2,7.784676354,1.167589772,19.95160881,,72.242,1.103178985,0.600301,0.999912044,7.545,1.156193605
Suriname,SUR,2020,98.4,96.5,99.4,-0.348843395,-15.97519171,17.093509653862398,34.88978431,72.561,1.120467326,0.607065,0.961306085,8.726,1.202014633
Suriname,SUR,2021,98.8,97.5,99.5,124.0453495,-2.435385836,18.44733994,59.11966263,70.274,0.970459647,0.612985,0.763025735,8.459,1.076445724
Suriname,SUR,2022,99,98,100,-3.35140363,2.433723709,20.06135383,52.44602728,70.289,0.821271447,0.61804,0.560549302,8.232,0.954014569
Sweden,SWE,2019,100,100,100,6038.490207,1.986195874,57.22977675,1.784150974,83.1097561,1.013722263,10.278887,-1.214770736,6.833,1.330044339
Sweden,SWE,2020,100,100,100,4071.711652,-2.170213179,57.69032446,0.497367319,82.35609756,0.722703913,10.353442,-1.490055576,8.291,1.028940022
Sweden,SWE,2021,100,100,100,8303.095583,6.147024647,63.37504465,2.163197364,83.05609756,0.600591533,10.415811,-1.5941051,8.722,0.896813772
Sweden,SWE,2022,100,100,100,14539.21084,2.66319954,68.08819327,8.369290989,83.1097561,0.680582868,10.486941,-1.502611595,7.392,0.9680324
Switzerland,CHE,2019,100,100,100,49927.15614,1.141982325,73.73223533,0.36288618,83.90487805,0.713313668,8.57528,0.514628172,4.394,0.783765812
Switzerland,CHE,2020,100,100,100,131990.4027,-2.141737207,72.99782395,-0.725874933,83,0.730676195,8.638167,0.478003983,4.817,0.81999821
Switzerland,CHE,2021,100,100,100,19233.28445,5.391888041,81.60320730731931,0.581814168,83.75121951,0.765501039,8.704546,0.454482233,5.097,0.875030737
Switzerland,CHE,2022,100,100,100,-14132.70819,2.568328178,90.74645328,2.835027986,83.45365854,0.814795736,8.77576,0.444949263,4.3,0.944444666
Syrian Arab Republic,SYR,2019,89.2,76.2,100,,1.220705221,3.546658875,,71.822,3.87953676,20.098251,2.431429721,13.393,5.088914985
Syrian Arab Republic,SYR,2020,89,75.4,100,,-0.182330467,3.5070923907656604,,72.14,3.300177355,20.772595,1.842021396,15.176,4.486091992
Syrian Arab Republic,SYR,2021,88.8,74.5,100,,1.29973809,2.914530559,,72.063,2.621583957,21.324367,1.153244738,14.796,3.784692803
Syrian Arab Republic,SYR,2022,89,75,100,,,,,72.3,3.68690356,22.125249,2.205937955,13.813,4.829591849
Tajikistan,TJK,2019,99.4,99.6,99.1,-189.5971014,7.400000163,3.531479132,,70.867,2.262424935,9.337003,2.021966324,6.898,2.905309095
Tajikistan,TJK,2020,99.5,99.7,99,-36.19983127,4.400001116,3.732873708,,67.994,2.184426969,9.543207,1.91303973,7.176,2.903235657
Tajikistan,TJK,2021,99.6,99.8,98.9,-36.33764719,9.39999955,4.074560223,,71.594,2.14442566,9.750064,1.840494206,7.253,2.941060564
Tajikistan,TJK,2022,100,100,99,-162.0378195,8.000000338,4.614424214,,71.288,2.057876336,9.952787,1.722487786,6.981,2.926889907
Tanzania,TZA,2019,37.7,19,73.2,-1217.235252,5.8,2.947126953,3.46428058,66.989,3.02174626,59.872579,1.922466327,2.518,5.142630881
Tanzania,TZA,2020,39.9,22,72.9,-943.7652617,1.991964606,3.251588379,3.290290628,66.408,3.013853284,61.704518,1.897723519,2.781,5.09920514
Tanzania,TZA,2021,42.7,23.3,77.3,-1190.507399,4.321384295,3.451448242,3.690919588,66.201,3.007287233,63.588334,1.87855991,2.806,5.050037871
Tanzania,TZA,2022,45.8,36,74.7,-1264.667981,4.566005764,3.751166748,4.350272043,66.782,2.958573452,65.497748,1.815381603,2.609,4.963154848
Thailand,THA,2019,99.9,99.9,99.9,4644.836019,2.114557796,20.02344571,0.706728601,78.975,0.252691237,71.307763,-1.242922224,0.716,1.729252359
Thailand,THA,2020,100,100,99.8,23543.52852,-6.050038469,19.20820045,-0.845937147,79.274,0.235182865,71.475664,-1.272846107,1.099,1.680538744
Thailand,THA,2021,100,100,99.8,3980.422265,1.568181765,20.28093371,1.230395413,78.715,0.175345075,71.601103,-1.345319638,1.215,1.590521255
Thailand,THA,2022,99.9,100,100,-3717.019036,2.462769341,22.21379937,6.077412284,79.68,0.133884528,71.69703,-1.395403859,0.94,1.51607961
Timor-Leste,TLS,2019,90.6,86.5,100,238.9948631,23.41201676,4.61702641,0.95881274,68.268,1.462727124,1.280438,0.929798498,3.129,2.662207282
Timor-Leste,TLS,2020,96,94.2,100,712.6961664,31.96191887,6.254998598,,68.475,1.515821141,1.299995,0.974224061,2.792,2.713832585
Timor-Leste,TLS,2021,100,100,100,419.0352332,5.315537431,6.970000221,,67.737,1.598470014,1.320942,1.050866835,2.344,2.788886914
Timor-Leste,TLS,2022,99.7,100,100,395.3834471,-20.54158677,5.83824159,,69.056,1.52911923,1.341296,0.972788556,1.537,2.717630257
Togo,TGO,2019,52.5,23.9,91.6,-302.8548636,4.922925917,2.273815278,0.67465277,60.901,2.411629916,8.243094,1.470655039,2.056,3.71241467
Togo,TGO,2020,54.1,24.3,94,-53.0561598,1.992155019,2.420165061,1.699284633,61.035,2.391219022,8.44258,1.430808329,2.211,3.689331238
Togo,TGO,2021,55.7,24.7,96.3,,5.990876104,2.646828039,4.186215065,61.619,2.367338962,8.644829,1.387019242,2.285,3.662659531
Togo,TGO,2022,57.2,25,96.5,,5.759542515,2.927335759,7.967573616,61.588,2.330910384,8.848699,1.331978155,2.065,3.621040501
Tonga,TON,2019,98.4,97.9,100,7.577273567,0.706483434,6.57152864,1.179543348,70.871,-0.189432758,0.104951,-0.158486488,2.164,-0.292343691
Tonga,TON,2020,99.9,99.8,100,-2.746117037,0.488645323,6.671587709,-0.349737697,70.928,0.288290202,0.105254,0.298191893,2.675,0.255333307
Tonga,TON,2021,100,100,100,-3.862821262,-2.667506175,6.742461774,5.640511406,70.986,0.722298202,0.106017,0.716469482,2.111,0.741700288
Tonga,TON,2022,100,100,100,-7.083523452,-2.011520563,7.016366131,10.97136529,71.27,0.790139167,0.106858,0.762513623,2.354,0.882029903
Trinidad and Tobago,TTO,2019,100,100,100,-69.81377023,0.361272406,26.64138916,1.00054293,74.228,1.008120513,1.519955,1.001716025,3.523,1.013757826
Trinidad and Tobago,TTO,2020,100,100,100,-957.958341,-9.077876893,23.97204818,0.598986331,74.406,-0.119021693,1.518147,-0.17681605,4.206,-0.068181047
Trinidad and Tobago,TTO,2021,100,100,100,1704.232757,-1.03742621,27.63167781,2.059227469,72.971,0.493855745,1.525663,0.384880953,4.446,0.589568826
Trinidad and Tobago,TTO,2022,100,100,100,2267.569398,1.48223484,29.91014264,5.828386385,74.708,0.352078597,1.531044,0.191396468,4.383,0.49284978
Tunisia,TUN,2019,100,100,100,-809.9667799,1.587846655,12.31408594,6.720075329,75.993,0.969662162,12.049314,-0.030335384,17.153,1.416846562
Tunisia,TUN,2020,99.9,99.7,100,-592.1863261,-8.59182618,11.73416986,5.634151159,75.292,0.928583172,12.161723,-0.097924077,17.576,1.380955424
Tunisia,TUN,2021,99.9,99.7,100,-531.4096303,4.605186743,12.15905453,5.706350208,73.772,0.82886347,12.262946,-0.228249275,16.505,1.28779928
Tunisia,TUN,2022,100,99.7,100,-631.7677452,2.603960589,13.25339062,8.306461244,74.263,0.756904882,12.356117,-0.331615162,15.301,1.222277564
Turkiye,TUR,2019,100,100,100,-6496,0.818525936,28.46117903,15.17682157,77.832,1.429696881,82.57944,-0.548955802,13.73,2.075703123
Turkiye,TUR,2020,100,100,100,-4430,1.85983969,28.68020094,12.27895745,75.85,0.970386031,83.38468,-0.99798131,13.148,1.596480824
Turkiye,TUR,2021,100,100,100,-6444,11.43938474,31.63753054,19.59649269,76.032,0.910444903,84.147318,-1.05048408,11.969,1.518277513
Turkiye,TUR,2022,100,100,100,-8731,5.533469266,38.35515397,72.30883599,78.475,0.984586244,84.979913,-0.967684992,10.432,1.574466768
Turkmenistan,TKM,2019,99.9,99.9,99.9,,6.300000042,17.10009479,,69.002,1.527482669,6.15842,0.583122527,4.055,2.405489494
Turkmenistan,TKM,2020,100,100,100,,5.9,,,68.687,1.483129015,6.250438,0.5023449,4.489,2.378293715
Turkmenistan,TKM,2021,100,100,100,,6.2,,,69.264,1.451977111,6.341855,0.431721112,4.452,2.365597605
Turkmenistan,TKM,2022,100,100,100,,6.2,,,69.41,1.392296984,6.43077,0.331408211,4.121,2.323835385
Turks and Caicos Islands,TCA,2019,100,100,100,,5.310925248,26.80580552,,75.326,3.767872714,0.04308,-0.069881205,,4.046567587
Turks and Caicos Islands,TCA,2020,99.4,100,100,,-26.78293287,16.51438074,,75.001,2.738391724,0.044276,-1.054120794,,3.002772626
Turks and Caicos Islands,TCA,2021,100,100,100,,9.025497471,21.25308063,,74.587,1.87498501,0.045114,-1.745991263,,2.117605419
Turks and Caicos Islands,TCA,2022,99.9,100,100,,6.199999486,23.84862222,,74.925,1.297132164,0.045703,-2.21706337,,1.523812217
Tuvalu,TUV,2019,99.7,99.5,99.8,-3.432261559,13.82209844,5.004694692,,64.278,0.834063769,0.010956,-1.404482862,,2.16003728
Tuvalu,TUV,2020,99.4,98.4,100,-1.427622164,-4.274932069,4.804461748,,64.382,1.0261157,0.011069,-1.173107176,,2.283856046
Tuvalu,TUV,2021,99.7,99.1,100,-0.915227712,1.804135911,5.053750446,,64.547,1.212244899,0.011204,-0.95863499,,2.412107186
Tuvalu,TUV,2022,100,99.1,100,0,0.677309361,5.394228753,,64.854,0.959325176,0.011312,-1.147240116,,2.085823012
Uganda,UGA,2019,41.3,31.8,70.8,-1302.681517,6.438745033,2.444248287,2.867588034,62.991,3.395090564,42.94908,2.622032841,3.185,5.834181652
Uganda,UGA,2020,42.1,32.8,70.1,-1191.155588,2.951306422,2.535215707,3.313322895,62.851,3.332808745,44.404611,2.545730033,3.914,5.737879423
Uganda,UGA,2021,45.2,35.9,72.3,-1647.892932,3.536580341,2.688266835,2.204572048,62.705,3.211427904,45.853778,2.410049098,3.422,5.583485134
Uganda,UGA,2022,47.1,35.9,72,-2952.578039,4.588021922,2.92066477,7.19578886,63.638,2.99862764,47.249585,2.181294792,2.93,5.342484502
